"id","class","height","color","rottingFleshPct","bloodCoverage","aura","hairLength"
32629,"Zombie",51.2007345860748,"green",40.96,16.478,0.164320111503823,3.24431507694
32630,"Ghost",63.3847212097156,"white",8.12,7.229,0.375950214459119,3.83521674123527
32631,"Zombie",43.044225403946,"green",32.96,25.321,0.215848489470231,2.99753065098491
32632,"Witch",58.2412705220636,"purple",16.41,2.606,0.171050260831254,3.71261222365384
32633,"Zombie",63.4120630873915,"green",31.31,29.191,0.222130861933682,3.59616817142732
32634,"Zombie",66.7870198422113,"grey",32.44,19.839,0.0693772483405325,4.09488207041409
32635,"Witch",60.7644902309952,"green",24.95,4.43,0.239220387355809,3.66775886180954
32636,"Zombie",61.6451505270958,"white",24.24,33.489,0.295533813193859,3.39951064353155
32637,"Zombie",64.9656856333285,"white",26.52,36.928,0.364952295934041,3.92351334695319
32638,"Witch",69.1718658457701,"purple",19.32,6.663,0.269195578828471,3.66046904990745
32639,"Vampire",65.6784277350172,"grey",11.81,24.329,0.0753366243241824,3.88165233014414
32640,"Zombie",64.9540093561702,"purple",30.31,26.096,0.206611977709959,4.30579929198708
32641,"Ghost",46.7287944762034,"white",7.13,8.164,0.301212560567242,3.58682736843852
32642,"Zombie",71.3695954694906,"green",29.05,40.768,0.163540344139813,3.93541964527923
32643,"Witch",70.5353810364141,"grey",28.42,9.784,0.124503326670151,3.82276003324546
32644,"Zombie",56.7158294757542,"purple",30.82,29.577,0.176807353163967,2.83932188106312
32645,"Vampire",70.2048834622684,"grey",8.25,30.482,0.0963840261121166,3.54208611670759
32646,"Zombie",59.6092591173735,"grey",35.61,26.758,0.0852885380617878,4.09973344662791
32647,"Witch",55.4868114026176,"purple",18.72,10.507,0.209926089464652,3.16042122202795
32648,"Vampire",66.1552290971835,"grey",11.02,14.898,0.0772535495585724,3.35882377356742
32649,"Ghost",43.9676623848611,"white",5.61,8.644,0.320315240240511,2.9323267870981
32650,"Zombie",65.5826407049302,"grey",30.42,29.223,0.111230863444365,3.5124019103501
32651,"Zombie",50.7766975034102,"green",35.68,36.132,0.149364762470825,2.58007524870798
32652,"Ghost",58.9770854707187,"white",4.14,6.034,0.303692206994479,3.27857531556145
32653,"Vampire",72.5188228848281,"white",12.43,25.893,0.282284852830795,4.30331393171441
32654,"Zombie",65.48810864762,"green",23.93,26.363,0.24647598418054,3.58552885853069
32655,"Zombie",45.7038451633145,"grey",27.09,26.874,0.0853900702358212,2.61689113471345
32656,"Witch",65.3694551784266,"purple",16.09,9.644,0.123401246193852,3.33618217904646
32657,"Ghost",54.5514792708118,"white",3.27,4.064,0.188906577250138,3.31764101632017
32658,"Zombie",67.4409480042073,"white",27.4,30.277,0.388113995324758,3.20630068996306
32659,"Zombie",62.9234260549967,"purple",27.61,40.567,0.169245460966158,3.46316966903902
32660,"Zombie",42.1301503760459,"grey",41.88,38.388,0.0913551968504881,2.77425075302703
32661,"Witch",60.3970560113739,"purple",13.34,13.765,0.203493877848134,3.45442323218025
32662,"Ghost",48.9026457932288,"white",4.48,0.626,0.295883483315951,3.53865654051487
32663,"Witch",61.9722124537529,"green",15.28,14.408,0.17152595195808,3.87087508833555
32664,"Witch",59.6927199231449,"green",16.25,15.912,0.196595222117252,4.16540804606246
32665,"Zombie",56.3854443201334,"green",34.89,24.097,0.195577679295927,3.6334076534664
32666,"Vampire",66.6265847136105,"white",10.93,8.031,0.339711238580738,3.03337419470735
32667,"Zombie",63.0489487742987,"grey",39.95,26.499,0.0896212237258727,3.45827012811324
32668,"Zombie",65.6322489716755,"green",25.77,32.917,0.192206959932257,3.79291362729135
32669,"Vampire",68.2353120063977,"white",10.8,14.191,0.457725759613349,3.28807668821853
32670,"Zombie",46.7077873646732,"green",37.78,33.753,0.193232617082179,3.35024221605327
32671,"Zombie",67.0680995505034,"grey",29.84,28.093,0.0685863865752697,4.17676696282175
32672,"Witch",60.6691081275248,"purple",19.63,2.251,0.233653772718392,3.52930371729344
32673,"Zombie",61.2557212011189,"grey",28.22,32.439,0.0895194365222022,3.62624353696128
32674,"Witch",64.3079592982758,"green",18.51,13.569,0.271803637405963,3.459093771051
32675,"Witch",61.8880254576003,"purple",18.54,12.413,0.281652829663895,3.78491328152996
32676,"Mummy",53.7099714480906,"grey",29.6,5.654,0.13052243875644,3.45750854123515
32677,"Vampire",65.2899781010649,"green",7.55,33.283,0.171838335035826,3.93078278666013
32678,"Zombie",64.2205641142721,"grey",22.35,18.506,0.113386310242133,3.4310456047036
32679,"Witch",63.1811764080206,"green",22.48,5.699,0.260691678702681,3.39815964685581
32680,"Zombie",50.8762626433324,"grey",26.67,25.432,0.125978060772285,3.57550339051803
32681,"Witch",57.88197253861,"white",17.33,0.465,0.407499355394584,3.14418038516018
32682,"Ghost",59.4790415575883,"grey",6.24,0.492,0.135636381588736,4.16227365002298
32683,"Zombie",50.4639640370283,"grey",38.41,41.267,0.113862141543143,3.65578631580916
32684,"Vampire",73.6172446204683,"green",14.45,30.196,0.153440530527953,3.69049893884314
32685,"Ghost",45.163494136926,"white",5.11,6.968,0.282648433824139,2.87738155417115
32686,"Zombie",62.770008059091,"green",36.88,32.072,0.279423929864655,3.69527504917531
32687,"Witch",68.9690345103334,"purple",18.87,6.6,0.238414508570269,3.8656614213284
32688,"Mummy",66.2018129389332,"grey",8.87,23.172,0.0881662816665341,3.55471915076285
32689,"Witch",64.2768199392135,"green",17.88,12.065,0.172442816186404,3.11799411050228
32690,"Vampire",76.9425846507732,"white",10.78,18.736,0.28012818852801,3.89408003775646
32691,"Zombie",68.0515479757746,"grey",30.93,34.076,0.0717870892318999,3.6732877624022
32692,"Zombie",57.6810733782429,"purple",22.96,28.808,0.230751286235321,3.1270255720197
32693,"Zombie",60.2873490913094,"grey",33.75,47.108,0.111703355656371,3.38638743925266
32694,"Ghost",47.3244936443164,"white",14.67,0.383,0.242396300619368,3.49037304190882
32695,"Vampire",67.3838581055329,"green",10.94,13.067,0.225394364265971,3.38548485137817
32696,"Vampire",72.6432362711994,"grey",13.46,10.426,0.0955090670330691,3.9394056059846
32697,"Vampire",63.4520638407574,"grey",12.64,20.431,0.0822378368682027,3.61019136700494
32698,"Zombie",53.4740389687435,"green",32.62,23.063,0.188169653228265,2.41288961522102
32699,"Zombie",63.0299837184642,"grey",38.56,16.08,0.11129253694854,3.58406755620877
32700,"Zombie",65.3155054771193,"green",26.31,26.986,0.270799018184345,3.98577854482865
32701,"Witch",64.1357593099352,"purple",21.24,16.168,0.167767707727327,4.07043559550841
32702,"Witch",61.5260293603778,"green",14.11,15.43,0.142544756846232,3.05534715709988
32703,"Witch",64.8617741117712,"green",19.44,5.66,0.193490377354247,3.2370174406939
32704,"Witch",66.2735685198454,"green",12.98,8.106,0.215628834201782,3.26095213604037
32705,"Zombie",44.4141952309646,"green",41.71,40.89,0.166312808389293,2.78155127113406
32706,"Zombie",48.4944170025805,"green",31.4,41.446,0.153768734754747,3.43434870241975
32707,"Vampire",65.2875405959656,"white",8.61,18.271,0.335215742462181,3.21490513326072
32708,"Vampire",69.2173434230367,"purple",13.57,9.987,0.208663829247566,3.41351163410073
32709,"Witch",61.0676305251407,"grey",23.44,11.715,0.109846982872173,3.56614352300719
32710,"Zombie",51.2937750133458,"purple",27.74,36.263,0.19243425397086,3.2806179792964
32711,"Ghost",50.9754118003939,"white",19.11,6.039,0.317270805664573,3.81515772735045
32712,"Zombie",41.0045592871473,"green",17.41,37.132,0.154269155677154,2.96833519072372
32713,"Vampire",67.912577710144,"grey",9.76,26.135,0.0847302625549083,3.69426849564645
32714,"Mummy",56.4844783266518,"grey",19.68,13.553,0.106361317468264,3.61095323439187
32715,"Ghost",53.8640306334745,"white",5.72,8.675,0.362420263521705,3.14128235607712
32716,"Witch",63.3948961166962,"grey",17.3,1.811,0.120383567886437,3.21675381711891
32717,"Witch",58.9256020095242,"purple",20.38,3.589,0.194831570687305,3.06732859319948
32718,"Ghost",61.9917183158613,"white",6.43,2.446,0.294570584068366,3.16752584718803
32719,"Zombie",42.4911599908878,"purple",28.31,34.772,0.217131257156075,2.99475303387945
32720,"Witch",62.4390970857611,"grey",17.43,16.034,0.106306058117465,3.65883197810622
32721,"Witch",66.5938536034428,"purple",20.87,9.901,0.251462441399918,4.34836493877356
32722,"Vampire",67.1978812796906,"grey",11.93,20.426,0.0867724240072779,3.52558956077889
32723,"Zombie",64.7108194114392,"white",42.84,22.225,0.376712936887927,3.28707591912043
32724,"Ghost",64.3331126118847,"white",7.52,6.094,0.280860183621173,3.74976914946223
32725,"Zombie",64.8813501339142,"green",30.3,42.119,0.155453116979068,3.75814557087557
32726,"Zombie",45.2150010056362,"grey",32.36,25.703,0.0946182212806472,2.98876085582514
32727,"Ghost",54.6311872361909,"white",9.84,1.545,0.349696231856063,3.48718018700223
32728,"Witch",63.67395549254,"green",19.14,7.986,0.239109438401921,3.23577565381806
32729,"Ghost",50.496375362903,"white",9.61,0.62,0.286957460976428,3.45273936468223
32730,"Mummy",59.6581310102707,"white",26.03,6.947,0.380651828287474,3.66241402616453
32731,"Ghost",59.1814840399206,"white",10.79,9.83,0.307674409305377,3.3968971444963
32732,"Witch",66.4952856065305,"grey",20.58,16.457,0.104841225942746,3.33778503987703
32733,"Witch",61.6100138683363,"green",22.04,3.39,0.186737592949089,3.22433951022424
32734,"Zombie",67.8471679327556,"green",20.33,39.344,0.239323064498458,3.5262833543359
32735,"Vampire",73.4538120387287,"grey",14.99,21.683,0.122098817238908,4.46149163997864
32736,"Mummy",62.3254413652508,"green",22.45,14.559,0.165226758873088,3.97867564405379
32737,"Ghost",61.6878042736776,"purple",6.93,9.184,0.17203808309323,4.03305365689098
32738,"Vampire",70.7542156321695,"purple",9.6,23.057,0.179709746886994,4.4567970322314
32739,"Mummy",63.7316725556275,"white",19.66,5.453,0.247219231722916,3.84002072241043
32740,"Vampire",64.1067573400306,"white",13.2,19.469,0.363314919091988,3.35681159223439
32741,"Mummy",66.2105089599144,"white",8.22,18.269,0.284275870816853,3.73622350797427
32742,"Zombie",63.5285736058176,"grey",25.83,40.688,0.0623606776313929,3.69995842248016
32743,"Witch",67.6369702084583,"purple",6.58,4.786,0.198529998615932,4.03591792720069
32744,"Vampire",64.6676860426641,"grey",14.45,11.031,0.102799539149116,3.56035654711122
32745,"Mummy",70.6396658740665,"green",19.34,9.624,0.182808750310785,4.09028369270555
32746,"Ghost",43.8679600666691,"grey",4.11,7.378,0.0873906885391298,2.37337145102294
32747,"Ghost",46.8253357622371,"white",5.02,5.381,0.321998119117219,2.7040980539503
32748,"Zombie",47.1596454351426,"green",32.32,43.723,0.197732257331043,2.55487758923984
32749,"Mummy",65.9116401341524,"white",25.48,4.372,0.241739316653592,2.99002277898143
32750,"Witch",57.3513604326234,"green",32.88,14.266,0.236357127014356,3.64692326720434
32751,"Zombie",64.9355362029139,"grey",24.71,19.076,0.116836267252829,3.66558027832891
32752,"Zombie",64.7125784193542,"green",24.76,28.635,0.212210198166411,3.17633329959526
32753,"Witch",61.3268981369171,"green",16.25,12.425,0.170096998667471,3.1808591471351
32754,"Zombie",72.2612723485785,"grey",30.73,19.656,0.111806982278222,2.93352763526872
32755,"Zombie",44.2035266217553,"green",28.57,26.833,0.23775843569059,3.59065526895396
32756,"Ghost",51.2455176416099,"white",8.78,3.847,0.214516052829275,2.67463037221769
32757,"Zombie",60.4947972671809,"grey",24.03,30.868,0.0807287502538959,3.36084437489803
32758,"Zombie",67.0309645801067,"green",33.3,31.402,0.221436108008305,2.67812200280139
32759,"Ghost",66.6992186905877,"white",7.12,2.754,0.211368886466135,3.8171896977465
32760,"Zombie",50.3342401681708,"grey",32.46,26.275,0.130969892677213,3.50983515094231
32761,"Witch",64.2007947973873,"purple",13.27,6.833,0.229566694604094,3.45730651567577
32762,"Vampire",70.6140383964423,"purple",10.79,17.534,0.212871871986766,3.75308489965264
32763,"Vampire",63.3344348057285,"white",10.73,33.868,0.286743008530334,3.70373225520892
32764,"Zombie",64.3149310079522,"grey",27.49,19.205,0.106863264885054,3.31825496191604
32765,"Ghost",53.2703149137096,"white",5.92,5.607,0.236870717662888,3.38213187755495
32766,"Mummy",58.3567143517288,"white",22.8,14.488,0.242731270688278,2.82970865054443
32767,"Zombie",65.3438930361442,"grey",33.43,25.267,0.103946334203002,3.18269372838601
32768,"Mummy",69.393408785858,"white",39.47,17.144,0.306321028404506,3.6311654548226
32769,"Zombie",62.6827124927952,"purple",33.2,19.678,0.152516578053961,3.5084275791527
32770,"Ghost",48.9865187106476,"white",6.05,8.28,0.198139714321891,3.59456436756488
32771,"Zombie",65.0770173175062,"grey",30.55,33.001,0.108408616296554,4.00706059653271
32772,"Ghost",64.5442304983717,"white",8.09,0.073,0.319330825331659,3.8978066905914
32773,"Zombie",47.1914357689717,"green",27.19,34.712,0.173565623310707,2.98464632846236
32774,"Ghost",49.9761908691694,"white",4.07,0.336,0.354509393575199,3.00888507336806
32775,"Ghost",54.2184023362669,"grey",11.5,9.313,0.0805191847506081,3.03633098380749
32776,"Ghost",46.9272032217707,"white",10.29,1.447,0.310314935769661,3.15439903250468
32777,"Vampire",68.2863922436549,"white",5.2,22.257,0.264565484769264,3.53223876467985
32778,"Witch",64.5204218935509,"grey",22.2,11.653,0.139068136783034,4.25982721307808
32779,"Zombie",61.2257833682132,"green",30.8,40.66,0.172587369451889,3.64479476578114
32780,"Zombie",61.312688300896,"grey",25.3,26.171,0.0851247997192095,3.4072607126663
32781,"Mummy",70.6003190453159,"grey",39.19,22.18,0.0802094750166889,3.85509386014513
32782,"Witch",58.120328037101,"green",8.52,3.801,0.152604614966152,3.49710059507238
32783,"Witch",62.0180542118346,"purple",20.91,11.027,0.181037834585909,3.83558098164334
32784,"Witch",61.368168495921,"purple",27.37,11.56,0.168114073175446,3.27227093247028
32785,"Witch",59.9287149686973,"green",19.07,7.231,0.190559276629696,3.66999920463173
32786,"Witch",63.5904459814068,"purple",16.1,19.439,0.180908726502041,3.5606986134878
32787,"Vampire",67.579640006651,"purple",14.87,19.247,0.190248179104585,3.47939759951307
32788,"Witch",62.5163524127887,"purple",29.95,9.527,0.220781133174174,3.35251859269219
32789,"Mummy",68.1152791769666,"grey",12.04,10.902,0.101967948574211,3.47817826428136
32790,"Zombie",64.4365539709485,"green",24.17,32.218,0.159965233555557,4.33400223299201
32791,"Witch",54.1524959162552,"purple",14.66,0.517,0.181939900680406,3.03814009055782
32792,"Ghost",48.5595108226077,"white",13.64,9.588,0.324874558347421,3.49843503823727
32793,"Mummy",56.068184878543,"green",30.53,19.988,0.209464729443361,3.04551254068393
32794,"Zombie",44.4114954792972,"purple",18.98,30.6,0.192093768423567,2.74211058293473
32795,"Zombie",67.1081318880226,"grey",28.85,33.053,0.0903294312367951,3.58411987598985
32796,"Zombie",66.2404052518449,"purple",35.4,37.971,0.201937652921699,2.71631903468956
32797,"Vampire",66.8452936173833,"white",11.87,22.387,0.284628128288224,3.80523752675847
32798,"Mummy",61.6417710318536,"white",38.24,8.918,0.349449208306008,2.72752146952741
32799,"Witch",63.7267606605365,"purple",18.98,18.439,0.230878340602439,3.24170619649334
32800,"Zombie",62.924576878435,"grey",36.77,22.583,0.10610244119303,2.90628843082204
32801,"Ghost",50.3075009092154,"white",18.58,6.968,0.310434650744195,2.77642481825823
32802,"Zombie",69.2480932059063,"grey",22.58,28.145,0.0910513620159782,3.81758773077226
32803,"Ghost",48.9689958154099,"white",4.78,6.752,0.305178985383398,2.91610217620582
32804,"Witch",64.6168063167513,"green",14.18,10.261,0.274536467642816,3.19432128093125
32805,"Witch",65.9036838637756,"green",31.88,9.656,0.168418196257295,3.89963182461579
32806,"Witch",56.3818821122175,"purple",28.23,19.511,0.216807487078746,3.00125802076368
32807,"Zombie",54.3210858876824,"green",24.85,36.306,0.171447377047968,3.72648358136062
32808,"Zombie",68.4647774330693,"purple",32.08,17.323,0.210422100018714,4.28138394429942
32809,"Mummy",69.797583564304,"white",39.82,5.241,0.258846657802548,4.12584603253814
32810,"Vampire",65.466177767364,"grey",12.01,12.312,0.0904169076274308,3.95593489553802
32811,"Witch",68.2601162165615,"purple",21.63,1.773,0.207318637178343,3.87934212371919
32812,"Ghost",54.1941385151511,"white",9.33,4.023,0.242867589548881,3.26739195101197
32813,"Zombie",59.7241798750451,"green",29.45,37.003,0.227594004144981,3.04068144594499
32814,"Zombie",64.8603549682768,"green",33.6,31.763,0.170883450187458,3.41848406266566
32815,"Vampire",66.456038922473,"white",8.13,22.401,0.380832759907983,3.08039793272138
32816,"Ghost",45.0028090093281,"green",5.41,8.64,0.182781108149598,2.94475235446899
32817,"Zombie",50.963816352307,"green",32.71,23.276,0.227885913168307,3.407326121741
32818,"Witch",63.2792058569396,"grey",13.43,9.395,0.0918998693077373,3.61944737815365
32819,"Mummy",66.0013637774979,"white",16.7,13.107,0.280906305412522,4.30846024241678
32820,"Witch",59.0685149941529,"grey",21.71,17.235,0.100782752150413,3.74319972018348
32821,"Mummy",61.2371939926165,"white",10.62,10.843,0.45430628337328,3.50511583250116
32822,"Witch",61.3397005611748,"green",21.18,7.204,0.187340636470865,3.78260775602468
32823,"Ghost",48.9982000173144,"white",4.1,6.471,0.212769429296173,3.04667356079513
32824,"Zombie",62.5551710561079,"green",27.78,17.116,0.22750296007863,3.15566902223165
32825,"Mummy",64.0556594947572,"green",38.62,16.359,0.193088546835349,3.97145615923269
32826,"Vampire",64.2478584688354,"grey",9.89,22.654,0.0759848446001706,3.54064587810022
32827,"Witch",64.3711200618987,"grey",18.33,8.309,0.0681498774025807,3.52780748500414
32828,"Ghost",70.2270788929011,"white",10.35,8.343,0.157004154200232,3.55598797722242
32829,"Mummy",56.6333396059789,"grey",32.8,11.001,0.0947172277529159,3.19706729661676
32830,"Zombie",38.168797729103,"green",32.79,26.173,0.122616864281279,2.62765701621924
32831,"Zombie",59.1066158280823,"green",24.86,27.306,0.229265096177295,3.50099140622209
32832,"Zombie",60.9290189672108,"green",24.51,30.143,0.195646667257986,3.69852873493987
32833,"Witch",68.0620805759715,"purple",16.78,6.805,0.132224868013304,4.19585381949583
32834,"Witch",69.7369381113726,"purple",21.78,6.974,0.17567281548763,3.97486613887209
32835,"Zombie",66.0849854716047,"green",29.51,13.058,0.260416623562102,3.40653649570982
32836,"Witch",60.5887631161279,"grey",21.38,18.244,0.120985513003726,3.18642094140586
32837,"Mummy",58.2051958982249,"grey",23.45,17.864,0.0892745791023099,3.31442144497383
32838,"Vampire",69.3639052334365,"grey",11.63,18.986,0.073816570712579,4.24669889415059
32839,"Ghost",54.4435586023405,"white",14.78,7.673,0.337341802004355,3.53900833231644
32840,"Mummy",63.4596977071646,"white",23.93,16.832,0.229858096049821,3.58077887814233
32841,"Zombie",65.7696937088664,"green",25.77,27.202,0.15476107599482,3.57559142141234
32842,"Witch",63.7851640997476,"purple",21.58,9.697,0.202110968212273,3.53637900039815
32843,"Zombie",70.3293974619465,"purple",40.7,27.387,0.227819857890127,3.31060820465533
32844,"Ghost",65.0535500437719,"white",4.73,3.381,0.328999218914027,3.44720788884351
32845,"Vampire",67.862872337297,"purple",12.13,27.742,0.22702549678221,3.72725509088791
32846,"Mummy",66.8849911604097,"white",8.44,14.186,0.215286705288557,3.74783835359178
32847,"Mummy",61.2463319790874,"grey",16.34,12.971,0.104705594859166,3.26874445057776
32848,"Ghost",46.2002684815287,"grey",7.06,2.647,0.126595345292419,3.16589988714735
32849,"Ghost",64.5451664272281,"white",4.29,8.379,0.24231136886173,3.41866271787712
32850,"Witch",63.9070884485441,"purple",19.23,2.672,0.180455075554319,3.98520272616293
32851,"Ghost",48.2317940502286,"white",5.9,7.436,0.282130533614916,3.24009551950065
32852,"Zombie",41.3006988338567,"green",28.04,31.447,0.259302632134566,2.80497835897234
32853,"Vampire",67.1687986254471,"white",11.86,24.704,0.314782943403908,3.29902150972521
32854,"Zombie",45.4869240075259,"green",30.37,46.642,0.181643843819056,2.27071725393503
32855,"Ghost",60.7030515809707,"white",9.24,4.794,0.235612517992504,3.39896069291119
32856,"Mummy",62.3006437924806,"grey",22.62,18.743,0.082441789176829,2.98654504007106
32857,"Zombie",43.0580363228508,"green",27.58,18.709,0.25808551036812,3.03607163016678
32858,"Zombie",64.0012071865587,"white",27.22,30.318,0.2754348100323,3.6262425837166
32859,"Zombie",48.4994662948495,"white",22.71,28.724,0.45302650564851,2.9207112509171
32860,"Zombie",44.554230605628,"grey",28.77,23.065,0.123295694926669,3.29830960270108
32861,"Vampire",65.10184524623,"grey",7.57,25.654,0.0787790855621596,3.96274240682529
32862,"Zombie",63.5720887364785,"green",31.38,23.468,0.173908043328832,3.2649956474396
32863,"Mummy",69.813305432696,"white",17.03,4.237,0.366031877338154,3.17904795266821
32864,"Ghost",53.1215863984303,"white",4.31,4.562,0.173742578069209,2.79378845323842
32865,"Zombie",66.3234540711905,"grey",27.98,36.595,0.107456566664076,3.28390415266617
32866,"Mummy",68.1369264928099,"green",36.77,3.014,0.192289764855762,3.74676992844579
32867,"Zombie",46.5139967870816,"grey",28.5,47.124,0.123803856645683,2.99474637017243
32868,"Zombie",64.7989612290616,"purple",26.72,27.152,0.222285510500165,4.01137716814943
32869,"Mummy",61.5678030906725,"grey",38.03,12.54,0.0799752799688382,3.06802985432175
32870,"Zombie",54.6053489527805,"white",31.36,31.682,0.321120947899516,3.29100776489897
32871,"Witch",63.9664747309052,"green",10.73,8.9,0.244792129156455,2.48922577366169
32872,"Vampire",66.8568180520905,"green",8.29,10.329,0.185870930254627,3.62373119220443
32873,"Zombie",68.5118980880748,"green",21.28,30.198,0.180822613330863,3.52429105087113
32874,"Vampire",66.7731641819115,"grey",10.11,13.885,0.110919616456179,4.12318969177783
32875,"Witch",62.5185525440972,"green",14.97,9.877,0.181762075606968,4.01851295885209
32876,"Mummy",67.8096455982053,"white",24.25,13.872,0.268440112742683,2.96877550750808
32877,"Ghost",63.5218111541067,"white",15.1,0.566,0.359725405568772,3.35269794951943
32878,"Mummy",62.2038857624998,"grey",9.24,16.45,0.104322510319654,3.51785643334261
32879,"Zombie",67.3501857087886,"grey",33,20.017,0.131016120944384,3.64132560762381
32880,"Zombie",62.3480000891662,"white",30.03,30.176,0.282622726070035,4.03953222553865
32881,"Zombie",57.3083815600544,"green",33.25,26.134,0.249824672470284,3.26770325312843
32882,"Zombie",58.2545418707887,"green",30.18,26.283,0.235696367852566,3.12936926819263
32883,"Ghost",54.7049385934253,"grey",14.1,1.281,0.0940921012175222,2.91656874208687
32884,"Zombie",65.5430014103922,"grey",28.41,40.547,0.0870851720375315,3.49661867269587
32885,"Zombie",50.2812500427216,"purple",28.64,37.57,0.207867999451106,3.52546265944094
32886,"Zombie",60.9378704657343,"green",30.22,36.656,0.169633482710443,3.27216783144067
32887,"Zombie",47.0851158441171,"grey",36.29,25.522,0.0921556718486493,3.42927311626391
32888,"Zombie",44.7983147498684,"green",21.48,34.162,0.266600560965482,3.17552842625987
32889,"Zombie",49.8117558004436,"green",38.78,29.174,0.200502333283888,3.08906838215303
32890,"Vampire",70.0098863693747,"grey",10.91,16.448,0.137320964804802,3.97633390176059
32891,"Zombie",62.314148109337,"grey",32.91,31.386,0.0769351853944236,3.06291416472247
32892,"Zombie",49.3636069434545,"grey",31.53,37.14,0.0926542483062763,3.15638213189561
32893,"Ghost",54.2438049782048,"white",4.88,6.079,0.315441911514986,3.05771180521527
32894,"Witch",63.8444362757592,"green",23.52,17.568,0.237658766900236,3.84393712222919
32895,"Witch",64.4221813270699,"green",24.78,18.842,0.197810689651378,3.87927161901088
32896,"Zombie",58.1019197784138,"grey",28.22,27.015,0.0997482176887163,3.70525453323827
32897,"Zombie",46.2535318249627,"green",36.71,39.843,0.146029341107109,3.2902140713994
32898,"Witch",59.9888277053188,"green",17.11,13.371,0.203005827404394,3.59018484004958
32899,"Witch",58.4121487997441,"white",13.67,15.276,0.45276715337666,2.93412467305956
32900,"Vampire",61.2364035492381,"grey",5.94,21.046,0.104162698974635,3.28117559131741
32901,"Witch",59.7182410402326,"green",18.66,8.311,0.226386286810395,3.13360551275565
32902,"Mummy",58.6821451401693,"purple",15.43,5.699,0.204546461022665,2.86495470365066
32903,"Zombie",63.3751626169052,"grey",35.72,25.48,0.103727668946905,4.01995680734128
32904,"Zombie",43.5510294044441,"green",34.05,15.821,0.172161497261391,3.11459261350046
32905,"Witch",65.4517160477091,"purple",26.25,2.457,0.164299047542897,3.07535044310283
32906,"Zombie",56.4921660243806,"grey",29.46,24.035,0.0834819709496254,3.65330690291085
32907,"Zombie",56.5253603905869,"grey",40.09,35.108,0.116366122292048,3.40596012407289
32908,"Vampire",66.7028406201292,"grey",13.85,30.279,0.156160772384157,3.40535587352195
32909,"Ghost",37.1313232196922,"white",9.68,8.907,0.277199952374843,2.67077083686181
32910,"Zombie",66.2498854260083,"grey",30.57,29.731,0.0892303486545628,4.14051700463572
32911,"Witch",61.1755816370422,"purple",21.69,1.651,0.231746388012767,3.56513613719184
32912,"Zombie",60.8571974411215,"green",29.88,24.72,0.222870285547785,3.79779178367386
32913,"Vampire",71.2738480184686,"green",6.16,27.888,0.241696874908196,4.25003202309384
32914,"Zombie",66.4624000598432,"green",36.32,32.82,0.211943118755355,3.60284425564031
32915,"Zombie",60.0269467185422,"purple",29.05,22.341,0.250581271269389,3.63384821897883
32916,"Ghost",64.4118533642343,"white",7,1.801,0.309272707180242,4.07633939975653
32917,"Vampire",68.0111393303247,"grey",8.81,33.788,0.0724789357058856,3.03493108101523
32918,"Vampire",65.436031141772,"purple",6.61,26.671,0.216324950035032,3.3501623374249
32919,"Zombie",61.4393475202918,"green",37.25,28.466,0.206025726984449,3.31555583796541
32920,"Ghost",52.3147688905359,"white",10.98,3.635,0.242413100985447,3.34032559619753
32921,"Zombie",69.8648669123506,"grey",27,36.533,0.0997317474153144,4.02217651685942
32922,"Witch",68.9474029566146,"green",20.08,5.574,0.153264828581548,3.73538033079829
32923,"Vampire",75.1067017454369,"white",6.17,11.32,0.371845569242847,4.00543608149968
32924,"Zombie",42.706877116098,"green",36.38,16.808,0.205843891441244,2.77254016256149
32925,"Vampire",70.1151131207634,"grey",11.49,23.146,0.0806948042861226,3.66001478979931
32926,"Ghost",54.5897571330403,"white",3.54,6.827,0.154867544398025,3.27850446616038
32927,"Zombie",54.6981348560017,"green",27.56,23.757,0.232301155982695,3.36373146121363
32928,"Zombie",65.8949577394184,"green",33.31,18.055,0.249544556487698,3.68482045424536
32929,"Witch",60.4481068310166,"purple",19.94,3.938,0.18440247835732,3.01104687473471
32930,"Zombie",62.1312475634317,"green",28.61,18.484,0.188764217881205,3.6844487097081
32931,"Zombie",63.6265094285324,"green",29.61,38.487,0.155462135081731,3.84850088710213
32932,"Ghost",54.8181621338461,"white",11.13,1.797,0.366772044726233,3.21764456753335
32933,"Vampire",64.5351949701167,"grey",6.71,13.795,0.0779090864491221,2.98827016291535
32934,"Witch",65.6883584112011,"purple",14.77,1.734,0.244613979178064,4.19819618042396
32935,"Vampire",63.6845568279745,"green",5.86,23.754,0.241016670912918,3.29096054380286
32936,"Zombie",56.4787873263917,"green",32.46,30.726,0.185124027510677,3.89459903652483
32937,"Witch",59.7414970798388,"purple",8,16.907,0.208261040638866,3.92792829413264
32938,"Witch",58.6104995129538,"green",15.42,17.495,0.18579028913053,3.4536562189139
32939,"Mummy",70.7285274947017,"purple",34.49,16.812,0.235327685376092,3.21731928025838
32940,"Zombie",50.3242706960886,"white",23.39,28.436,0.342556850733701,3.36267461013015
32941,"Vampire",71.3186144117311,"white",5.02,19.882,0.30169603224001,3.77568474054772
32942,"Vampire",66.6818549656072,"grey",12.05,13.994,0.103222834383795,4.42175393472291
32943,"Ghost",59.7510393002286,"white",16.1,0.236,0.261957650335682,3.82970345023825
