"ID","primary_color","secondary_color","height","wingspan","weight","hobby","dsb"
10520,"brown","blue",29.1268165666121,41.9659833055275,21.8761127976557,"trivia",4
10521,"black","blue",30.4105780775674,49.9474615950546,18.7363995231687,"debate",10
10522,"grey","grey",28.0589041028026,33.9365471622102,14.5075952642228,"yoga",0
10523,"black","blue",30.464633986764,29.9851157267391,22.0671369239252,"karaoke",0
10524,"brown","blue",32.9011896504143,25.1593399046758,13.532931773072,"cooking",3
10525,"black","blue",27.4787695752129,30.9595987523532,8.24341540736567,"karaoke",1
10526,"grey","blue",27.1664391189831,47.5108524492742,19.7440947869464,"yoga",5
10527,"brown","blue",27.2113545657073,26.213906493982,13.6217221336189,"comedy",6
10528,"black","blue",28.6228031235864,42.7458050523973,19.8682468285857,"karaoke",1
10529,"black","blue",26.7490797598726,30.2729470148442,17.1051884248321,"comedy",3
10530,"black","blue",30.3425423653941,28.0445517014675,17.3701825291005,"trivia",0
10531,"grey","blue",26.8136133342913,33.8042536221678,17.1756250840192,"debate",2
10532,"brown","blue",32.4188331123102,37.1694849949516,21.3547442556729,"comedy",3
10533,"grey","blue",28.6158638445646,44.1652040801775,16.0846962466377,"cooking",3
10534,"black","blue",33.0947368976701,30.3909664266311,13.9338718100075,"art",3
10535,"black","blue",30.3337261619586,49.7313975376679,19.2936668197406,"debate",3
10536,"grey","blue",31.3039519768804,42.3207031012765,10.2900084226608,"comedy",1
10537,"grey","blue",31.4875634549722,19.4856220664943,15.874144542865,"karaoke",3
10538,"black","blue",30.3169602412495,46.3053440490475,21.6992327876063,"karaoke",2
10539,"grey","blue",25.1690243770691,31.0828204315495,9.03697221820498,"yoga",3
10540,"black","blue",31.1616262099847,29.7134069377336,16.3471777983538,"cooking",2
10541,"black","blue",29.6408748628992,29.9438904322973,8.79941459173192,"trivia",2
10542,"black","blue",26.0693173402757,37.5329620203216,15.475628287952,"art",2
10543,"brown","blue",33.5019337456507,28.8846378590541,17.5808694432135,"art",3
10544,"black","blue",26.208535768467,41.5192278686491,22.4093236178184,"karaoke",1
10545,"grey","blue",29.9521057090546,29.1924826859151,18.4878569716015,"cooking",2
10546,"black","grey",29.2751703911835,30.9275445433376,11.5919809532292,"yoga",4
10547,"grey","blue",28.2244888208387,43.5054131911932,16.740585564164,"debate",6
10548,"black","blue",25.4738645116761,39.5984605272886,20.289065500959,"art",4
10549,"black","blue",27.5359749055039,21.047723777025,16.3119048614874,"cooking",0
10550,"black","blue",29.9478639796505,45.0890429828217,18.6951231224358,"cooking",2
10551,"black","blue",22.7612634370302,26.492146639873,12.9852734403849,"karaoke",1
10552,"brown","blue",22.3436870446965,30.1664324406231,15.0660039499975,"cooking",2
10553,"black","blue",29.5412882433705,46.0406200932364,18.4395892327264,"cooking",2
10554,"brown","blue",27.6362388798905,50.2264075007978,18.8613345172274,"cooking",4
10555,"black","blue",27.580032018984,44.4796322243357,16.8471265634824,"trivia",4
10556,"black","blue",30.19872925799,38.8926160433679,20.8690348262159,"yoga",7
10557,"grey","blue",26.4496478402467,24.4841608561213,10.2009419865794,"cooking",1
10558,"grey","blue",31.3287650297373,27.5704865653628,16.7906111459101,"cooking",1
10559,"grey","blue",27.6085991660222,26.9074924599385,17.0809527322082,"cooking",3
10560,"grey","grey",23.7289666468005,32.2340687053864,15.774703972487,"yoga",3
10561,"brown","blue",24.3025802410963,36.9562148908474,12.4677810191502,"cooking",2
10562,"black","blue",25.0939194643572,46.9964836353316,18.7129726841788,"art",1
10563,"grey","blue",27.7214389047828,35.4878053948476,13.1996210746831,"cooking",0
10564,"black","blue",26.4530212519984,43.6635029300575,12.9438613350106,"comedy",7
10565,"grey","blue",24.0825914420755,50.221790718644,19.2819916834656,"cooking",1
10566,"black","blue",30.2512560654122,42.988681280405,14.2882277299426,"cooking",0
10567,"grey","blue",27.452838197236,19.8482299378985,17.6858348637331,"art",4
10568,"black","grey",28.1867270892985,32.6401702886613,14.87803259779,"cooking",5
10569,"black","blue",30.3999201143384,52.7268430379778,16.9018814149892,"trivia",7
10570,"black","grey",24.9953814213787,40.2561948755381,16.43818368124,"yoga",4
10571,"black","blue",26.7694786468678,24.2073934744442,19.1018329047506,"cooking",2
10572,"grey","blue",21.5687906665468,35.4394467286032,16.0067821728602,"cooking",2
10573,"black","blue",29.2799307395876,17.5392444118518,12.3858524586104,"comedy",2
10574,"black","blue",29.5741438545819,36.2881695539375,17.2816851174203,"comedy",6
10575,"black","blue",30.5868601452608,34.3129105630014,13.9426059429909,"yoga",1
10576,"grey","blue",26.0053723010677,39.8481030950825,18.6870835662177,"debate",2
10577,"black","blue",29.950821585941,28.5409693433188,10.1242875674578,"trivia",3
10578,"brown","grey",26.3261903105813,41.325815589732,21.6091700353761,"cooking",0
10579,"grey","blue",27.7016620783378,38.719787987228,13.1147375942205,"karaoke",1
10580,"grey","blue",23.6189955018079,18.0031121313513,14.6490480897602,"karaoke",2
10581,"grey","blue",32.582117956069,25.2702778858391,10.0262601196383,"karaoke",3
10582,"brown","grey",29.3998695316468,46.4870964340312,21.0685382127707,"yoga",3
10583,"black","blue",28.7514679777815,32.089231846258,10.8524200653301,"karaoke",0
10584,"grey","blue",27.6071249090252,37.8100831842059,12.8705003907087,"cooking",1
10585,"grey","blue",29.4155666999276,23.3986721792021,14.1338613401437,"karaoke",3
10586,"brown","blue",24.3236134197477,36.1965493095409,15.0252435281483,"trivia",3
10587,"black","grey",31.0044458303182,17.7018871620519,11.0260858868804,"cooking",2
10588,"grey","blue",26.9632548776107,36.6967706581458,16.1960814294624,"trivia",2
10589,"black","blue",25.1352324080223,38.8618680555832,10.9840375582746,"comedy",4
10590,"brown","grey",28.2300640367889,24.1960779405429,12.3160814802856,"art",3
10591,"grey","blue",28.151031138964,34.9932630315655,18.137469196705,"karaoke",3
10592,"black","blue",25.5410567498045,21.7192023061943,12.7984394292314,"art",2
10593,"black","blue",25.3301401647338,22.9139209035976,13.3983135334402,"cooking",6
10594,"grey","blue",28.0836617291391,35.3873146531916,23.0501507886151,"yoga",3
10595,"black","blue",26.360502445998,24.7428080603978,10.1516163767975,"comedy",2
10596,"black","blue",25.4705697891814,37.0780393328015,16.8738920921106,"cooking",1
10597,"black","grey",27.8521472045002,21.7620117828325,10.4835570867448,"karaoke",4
10598,"black","blue",26.2237266549637,42.1018826709839,13.3685620484253,"yoga",0
10599,"grey","blue",29.1612506083069,31.3044870408407,17.1931619559705,"art",2
10600,"black","blue",25.0775518924471,29.6563615089683,13.0307019638576,"karaoke",3
10601,"brown","blue",29.5103774723587,41.5023765702992,18.9957318502419,"cooking",1
10602,"brown","blue",33.0548650583458,28.8755703149611,15.7040235848783,"debate",3
10603,"black","blue",29.2783281502243,26.5450332537274,15.0950818079813,"cooking",1
10604,"grey","blue",31.8904263616577,38.6412005813611,18.5246760700635,"art",1
10605,"grey","blue",28.337783220745,41.0474120163265,18.1072417010597,"cooking",4
10606,"grey","grey",25.1563308310727,30.4610320124944,18.582519436433,"cooking",1
10607,"black","blue",21.859501388229,43.675561290971,15.3048368030316,"cooking",0
10608,"black","blue",25.705344090226,40.4443894345472,18.1133799377814,"cooking",1
10609,"black","blue",27.311556606916,31.6055192750768,13.4560193529644,"yoga",8
10610,"grey","blue",26.2187569398808,32.565185880102,15.5304017730408,"debate",1
10611,"black","blue",29.9521346557778,9.78693503894893,13.3817378285458,"debate",3
10612,"grey","blue",27.6335318695949,29.0173654062854,10.7511731028796,"cooking",2
10613,"brown","grey",30.3498739128794,36.2143676474089,13.9429802504496,"cooking",1
10614,"grey","blue",25.4351174895307,23.7553957374282,14.0385365575637,"karaoke",0
10615,"black","blue",31.6491149913339,41.8301026872106,14.5931212484664,"debate",6
10616,"black","blue",28.0044151326119,35.6310657179322,15.0668723574315,"art",1
10617,"black","grey",29.7392277589846,35.5488306515092,21.0193351646154,"cooking",3
10618,"brown","blue",27.8577771469756,31.6933489534483,18.3345216446041,"yoga",0
10619,"black","blue",28.7988037526234,24.7811405841888,20.1556876283247,"cooking",1
10620,"grey","blue",26.2629035683872,35.570862963362,5.88320628091945,"karaoke",2
10621,"brown","blue",31.1255160199257,38.5144690394411,23.9519119802113,"art",1
10622,"grey","grey",26.6070595761392,31.5701270118333,9.74995670626175,"yoga",1
10623,"grey","blue",28.5321189265747,36.6419188813234,14.793666444934,"cooking",3
10624,"black","grey",28.2685068090766,28.5256606775777,13.2339017095638,"cooking",0
10625,"black","blue",25.8295469454072,35.8603134886533,22.0616676495554,"trivia",1
10626,"black","blue",23.6112143278186,31.1740293670718,12.8544367712452,"art",0
10627,"brown","blue",25.2689798632272,30.9851364377352,10.28576644737,"comedy",3
10628,"black","blue",28.258620850941,38.7204116555504,17.4453810802524,"comedy",2
10629,"grey","blue",23.3411576269324,30.2480890647167,9.48017211607693,"cooking",1
10630,"black","blue",33.2038213365696,27.0986253823881,12.2914739034333,"art",2
10631,"black","blue",25.9368589656882,47.7228403996573,18.4808311177137,"trivia",1
10632,"grey","blue",27.6314965243862,30.806271426399,10.0627983548895,"debate",1
10633,"black","blue",30.8527345349187,44.9703313944405,18.1356798931158,"comedy",6
10634,"brown","blue",27.2403613839822,37.2147632322422,17.0062971832456,"cooking",1
10635,"grey","blue",23.6516062625534,47.0367550350095,20.2929260405747,"cooking",4
10636,"brown","blue",24.1873748498226,35.829800173579,12.9354585325218,"trivia",1
10637,"grey","blue",22.3312137288319,25.2629628623787,9.7653175930454,"trivia",2
10638,"brown","blue",32.0018940998256,31.0492297232251,11.0977806530863,"karaoke",1
10639,"black","blue",25.0607601644486,32.0707917327739,15.7289963871876,"trivia",2
10640,"grey","grey",23.2370949359272,21.4352228263588,7.66938344387628,"comedy",1
10641,"black","grey",32.6366950365058,40.509073950592,21.0482325554456,"yoga",7
10642,"grey","blue",23.4616947699267,31.875740457781,15.8427019382899,"yoga",0
10643,"black","grey",27.9583529377818,38.6411475126897,19.9751653261588,"trivia",1
10644,"grey","grey",26.1299689761863,34.5640374903076,14.7231545008941,"yoga",2
10645,"brown","blue",27.3183296747176,42.1309195985013,15.1637090994739,"cooking",3
10646,"grey","blue",26.2897905108133,44.2564108562598,15.2946023587962,"cooking",3
10647,"grey","blue",22.5611455736741,23.1094749339631,7.93041944986378,"art",2
10648,"black","blue",31.9137443904464,40.8546833646225,20.6937811195057,"art",3
10649,"brown","blue",25.9632893910918,36.3258493317819,17.545430821739,"karaoke",2
10650,"grey","grey",29.6987435571276,30.607354896498,12.6945644968269,"art",4
10651,"grey","blue",32.4424873795657,29.6107140478447,21.455241626562,"cooking",0
10652,"grey","grey",27.5755964491729,29.5285216001368,17.4429716106577,"karaoke",4
10653,"grey","blue",26.3419124189456,49.1161048032964,11.791882735081,"art",6
10654,"black","blue",28.8529800795801,21.4251269673844,17.2615080281682,"art",1
10655,"grey","blue",28.5816867493958,40.8534257148701,17.0499274337625,"debate",8
10656,"black","blue",30.563864151192,43.8317147401588,19.8978493573273,"comedy",4
10657,"brown","blue",27.982849410972,37.7336531960323,18.590119911787,"art",2
10658,"grey","blue",29.4355279300834,43.1051549738947,19.8807505805894,"debate",1
10659,"brown","grey",27.8744441285743,49.1758068628428,22.3651660907022,"art",4
10660,"black","grey",31.6396313364224,37.5371329924684,21.1654683874932,"karaoke",3
10661,"grey","blue",26.6028925481007,21.1767252983183,12.5724036774998,"art",1
10662,"brown","blue",27.2671746145486,24.6002929448467,14.8561044583981,"art",3
10663,"grey","grey",27.6964195967412,17.7817574031432,17.2669720541064,"trivia",0
10664,"brown","blue",30.3451223957045,31.9105609508219,14.3340268081321,"cooking",3
10665,"grey","blue",27.7637284721966,26.0808948291741,9.30294751757832,"comedy",3
10666,"black","grey",29.68930489135,37.6038295139687,16.3806154165187,"cooking",1
10667,"black","blue",27.0437622409528,33.2138359962684,13.4642296904723,"cooking",2
10668,"grey","blue",26.8792815792263,43.9991650055793,18.9978633462859,"trivia",2
10669,"grey","blue",32.3848113582171,19.6816887042888,12.8529413285702,"trivia",2
10670,"black","blue",30.1813038622321,34.8338585026474,11.9660592985552,"cooking",1
10671,"black","blue",32.6055926404404,27.0986186535696,14.4652243653901,"debate",1
10672,"black","grey",27.7471630604382,32.4482540392009,17.6678145654337,"karaoke",3
10673,"grey","grey",26.771801468064,34.9622994930268,15.006376912809,"yoga",1
10674,"black","blue",30.1938748449541,25.1440387113844,11.1567260075975,"cooking",1
10675,"grey","blue",21.9985405223241,27.4041336354157,10.111826193934,"cooking",2
10676,"grey","blue",31.7207682257483,29.2671227386037,16.3866236822941,"cooking",3
10677,"grey","blue",30.4261159950239,41.8845912296964,15.8858711664626,"art",6
10678,"grey","blue",30.2725227344036,35.7060263963847,15.0822521869229,"art",5
10679,"black","grey",21.5529393560291,31.5855850548824,9.45582634660654,"art",0
10680,"brown","grey",29.6033591134865,36.6624990195786,15.46130906394,"yoga",3
10681,"grey","blue",25.7910336694516,37.0128336872581,14.7713528858867,"debate",4
10682,"black","grey",25.9846664571545,31.8491535182099,10.9132246297605,"karaoke",3
10683,"grey","blue",28.7599359769748,46.4364099613483,12.1050367983737,"art",2
10684,"black","blue",25.3457186937996,36.3587051380497,20.0481365307512,"art",1
10685,"black","blue",28.0000947006321,42.4318185073328,20.8117470099912,"art",7
10686,"grey","blue",29.1022208509881,38.815341206421,21.7712923134529,"karaoke",0
10687,"brown","blue",27.5135660919403,51.8461664151977,17.6056555558026,"yoga",9
10688,"black","blue",32.6124981965376,32.2411904273841,23.8867834740037,"debate",2
10689,"black","blue",26.8360517902117,34.9533985395259,17.4721825591819,"yoga",6
10690,"black","blue",36.6111664715273,26.8453035442743,18.2895863942851,"cooking",1
10691,"black","blue",30.3141191343064,47.9425855017433,20.6784916047138,"art",3
10692,"black","blue",29.1554235409089,43.9556092395076,11.0232291703912,"yoga",2
10693,"black","grey",23.7211378910905,35.0271134581262,15.6160649286526,"yoga",2
10694,"black","grey",26.9254330676707,36.6273455742871,14.9254945831424,"trivia",4
10695,"black","blue",28.1259153766995,33.1924026766382,14.204871262374,"trivia",2
10696,"grey","blue",27.8788411084227,40.1817581786536,23.594076054897,"art",2
10697,"grey","blue",28.5620435154857,34.5640151992235,9.53213318597176,"art",2
10698,"black","grey",27.4562523110467,26.3443831212334,10.0122318192737,"comedy",2
10699,"grey","blue",28.5144276542805,44.4049740227313,14.3935593898156,"debate",4
10700,"grey","blue",26.0572689488663,25.736869818338,13.202412798722,"cooking",2
10701,"brown","blue",27.2743010790739,22.4436562244644,15.6983957441472,"art",2
10702,"grey","blue",23.563496233863,27.3819040563308,11.4853561392041,"art",1
10703,"grey","blue",32.9532735254301,40.8834002521342,13.700563421764,"karaoke",1
10704,"black","blue",29.8854423375152,18.6330006071497,12.8380629351191,"debate",1
10705,"black","blue",29.1083870251445,30.8733798426701,13.4894334445293,"art",0
10706,"grey","grey",30.7947355847624,32.4635044821296,18.8725590797798,"trivia",3
10707,"black","grey",25.3822402232959,45.5249393781965,18.3946617563875,"trivia",4
10708,"black","blue",26.5565453200002,44.291990779879,19.8354732586769,"yoga",2
10709,"grey","blue",28.7898041690894,29.3225270865249,13.5989443549178,"cooking",4
10710,"black","blue",26.484141519627,36.298795754406,20.1706940147038,"cooking",3
10711,"black","blue",31.6521450159234,26.7180315455528,15.2866499313133,"art",2
10712,"brown","blue",30.0641984017732,31.4051430971193,10.7950071543677,"yoga",2
10713,"grey","blue",24.9906162884674,30.0284430581037,13.8913930683632,"yoga",1
10714,"brown","blue",24.8385111483813,42.4069117880023,18.2969568283838,"karaoke",4
10715,"black","blue",28.5880277801646,52.5273975085514,20.8714881769319,"yoga",4
10716,"grey","blue",24.6137614987277,35.3864481284459,9.09469653274952,"debate",3
10717,"black","blue",27.2529102917802,25.3253049141857,17.6001049398159,"debate",1
10718,"grey","blue",28.7236950637237,20.8942781689415,15.5378785739436,"cooking",2
10719,"grey","blue",28.9051861560178,38.6963548172523,20.7937724152815,"cooking",2
10720,"black","blue",30.8382584356636,36.5972965084312,15.5583136261129,"comedy",3
10721,"grey","blue",27.4309508654339,41.6823271201129,17.6051287204042,"yoga",1
10722,"grey","blue",27.7180523587457,38.703751200033,15.8861975457336,"art",0
10723,"black","blue",28.8440496178216,37.8959439981931,15.8586323403876,"comedy",6
10724,"grey","blue",26.9726894549792,18.7286336507891,10.0488523395193,"karaoke",2
10725,"black","grey",22.0272635400722,33.5162319630175,16.3436932631076,"art",2
10726,"black","blue",32.5143465956641,20.6015683672129,11.6749442696795,"art",3
10727,"black","blue",26.4334480724644,46.433321016682,18.474051382697,"cooking",2
10728,"black","blue",31.491020941323,30.3688577259435,21.1930926143285,"trivia",2
10729,"grey","blue",26.5075025220739,39.6003806301874,16.8317537807024,"comedy",1
10730,"grey","blue",29.5231255364203,43.8368908018617,19.2746436322878,"yoga",1
10731,"grey","blue",25.6595359246303,51.4072250063532,18.6010197560961,"trivia",3
10732,"grey","blue",28.6150675565851,23.6665295506072,13.7918701035578,"cooking",1
10733,"black","grey",26.5339972429741,35.1228528054326,10.981291132639,"yoga",3
10734,"black","blue",30.6178425463185,33.1538111917139,15.609258179368,"karaoke",1
10735,"grey","grey",28.38738634622,30.9432637590671,14.6490803069507,"yoga",1
10736,"grey","blue",24.2404696929859,42.2479931482927,14.1629312581557,"cooking",3
10737,"grey","blue",29.4682477513488,36.6173961080363,21.9911593815031,"cooking",0
10738,"grey","grey",31.9959927973651,35.1647768407265,21.1895267983697,"cooking",3
10739,"grey","grey",23.8197464442288,36.3716601505296,15.2005405946044,"art",2
10740,"grey","blue",22.9850706419269,27.0095696886903,13.665597569703,"trivia",2
10741,"grey","blue",30.5345343328313,36.3445730028324,16.9710425350552,"yoga",0
10742,"black","blue",23.9611965805528,28.0658657795036,3.33945707195174,"comedy",3
10743,"brown","blue",27.0559300866654,40.5205184683406,15.9011386544967,"debate",8
10744,"black","blue",21.995707622653,44.9793412627852,16.8888237407326,"cooking",5
10745,"grey","blue",27.7254496001496,35.6242215034163,15.6022307163991,"cooking",2
10746,"black","blue",28.8991254238254,27.5739459774544,16.6456288480817,"art",1
10747,"black","blue",27.0679106335939,34.3417822670354,12.6746709527445,"karaoke",2
10748,"black","blue",28.0826230801788,53.5450743156403,20.4501420411911,"karaoke",0
10749,"black","blue",32.7554242317147,45.8354844147551,14.2483455693181,"yoga",2
10750,"grey","blue",28.9775463627617,49.9178711146015,18.764359458211,"trivia",0
10751,"grey","blue",22.5612582347569,25.0617040034423,14.4821586501662,"art",1
10752,"black","blue",23.6683918067162,29.6868565844066,14.9540289411714,"yoga",0
10753,"black","blue",28.3519264541942,23.8613198051739,11.616376219382,"cooking",1
10754,"black","blue",31.1332159649637,31.749275066325,18.0391306162992,"cooking",3
10755,"black","blue",31.0096089693073,35.4304303035142,15.2179316335228,"karaoke",1
10756,"black","blue",22.5567396184527,41.5317896102142,15.7370606548012,"yoga",6
10757,"brown","blue",30.100714946067,37.3446143215201,16.7585309792741,"comedy",9
10758,"grey","blue",30.848901440503,29.5626580684223,14.4817186034513,"yoga",2
10759,"black","blue",24.050646882796,33.5010058002303,13.1371318749822,"comedy",4
10760,"black","blue",28.9039512908527,42.264828818003,18.3345401927916,"cooking",3
10761,"brown","blue",28.1588666954555,30.3755765851312,14.6816036994893,"cooking",1
10762,"black","blue",31.7562223012991,44.7045709047983,15.0069298388185,"karaoke",1
10763,"black","blue",32.5367202432511,39.6004727016611,16.7914229877618,"karaoke",0
10764,"black","blue",20.8909186633688,39.1933490961029,7.35857090475416,"cooking",0
10765,"grey","blue",28.1899080862177,28.9432023696447,16.3514938645366,"cooking",2
10766,"grey","blue",26.6492732529268,33.4099360525946,10.501873077774,"cooking",2
10767,"black","grey",29.2131820075748,24.5634323211904,14.9341324300315,"cooking",4
10768,"brown","grey",30.9189082518664,21.4743214737515,11.0521692144314,"karaoke",4
10769,"grey","grey",30.8509031008067,22.9446498777187,15.3431431680015,"comedy",3
10770,"brown","blue",28.8145589287669,43.3218371773212,19.3452101028616,"cooking",1
10771,"black","blue",25.5335542841646,35.1779217175929,13.7853118333218,"art",2
10772,"grey","blue",22.232797745751,24.6017246148249,10.2045398589215,"cooking",2
10773,"brown","blue",25.876170235546,48.5778426316328,18.2587142988313,"comedy",9
10774,"black","grey",29.7187053732056,36.9887468776246,23.2538366771762,"cooking",1
10775,"grey","blue",29.3301597012286,30.9428240375791,14.5161532423079,"art",4
10776,"brown","blue",28.8030430812995,28.3696338648946,13.346494987311,"art",3
10777,"grey","blue",36.0074687576367,27.5013313123823,16.0461430473943,"cooking",2
10778,"black","blue",26.495486767666,36.5875169608967,11.8864772071197,"comedy",2
10779,"black","blue",27.3932606945163,38.3040645831136,15.1526974114784,"comedy",7
10780,"grey","blue",31.1316047837868,36.5577215710379,18.1316463048739,"debate",1
10781,"grey","blue",27.3722478919518,32.8494377667218,9.17335898822208,"debate",3
10782,"grey","blue",27.985393819969,26.4013720891511,11.9969253311352,"trivia",1
10783,"brown","blue",26.6421865545419,32.8452134271674,20.7566257891117,"yoga",3
10784,"grey","blue",29.5041704896335,30.6595695898567,13.2621888396063,"cooking",2
10785,"black","blue",32.568065501277,45.36531903067,17.1364509038154,"cooking",2
10786,"black","blue",28.7100054311432,41.2273471105539,16.1504321434598,"art",3
10787,"black","blue",24.9178494025798,39.1698150900277,10.8271553186583,"cooking",1
10788,"black","blue",23.5492510616662,39.608037145085,20.3679356855066,"art",1
10789,"black","grey",26.2039446509651,29.7915228091281,15.1109235239214,"debate",2
10790,"black","blue",26.2127404111305,38.1819648573172,17.5701056689094,"art",1
10791,"black","blue",24.0483888442988,41.8645286655141,18.4297367992472,"yoga",10
10792,"grey","blue",31.4502057059112,33.9871628789156,16.4205414220417,"art",2
10793,"grey","blue",30.3290890672246,29.8000106134591,3.32995470039775,"cooking",2
10794,"black","blue",26.9728070295732,37.4461827600948,13.6270051492529,"comedy",9
10795,"grey","blue",26.6595444486784,38.4841609701853,12.6624640121671,"art",1
10796,"grey","blue",27.0367243624773,37.7783258024561,15.3143254407135,"cooking",2
10797,"black","blue",25.3651734670047,46.9600336420158,16.7033735096235,"yoga",2
10798,"black","blue",26.957843264187,42.7994639625932,18.935497338649,"art",1
10799,"black","blue",23.4027366218507,33.3460332610841,17.9932678441581,"karaoke",3
10800,"grey","blue",30.5718608823588,41.5460902056074,18.9535108715545,"art",1
10801,"grey","blue",27.9728676452023,33.1315820022196,11.6332589071703,"karaoke",1
10802,"grey","blue",30.5424026999736,48.0220158510278,12.3648768687149,"art",4
10803,"grey","blue",26.2325270547873,32.2902572104409,16.1993163334401,"comedy",1
10804,"brown","blue",30.6496043851035,39.3519113785756,18.0512615060632,"comedy",6
10805,"grey","blue",27.2554453549911,30.8511374855243,15.1819411662951,"art",3
10806,"grey","blue",23.6825056378639,29.8718928273531,18.8177987464907,"comedy",3
10807,"brown","blue",28.8824110737665,32.9199890323668,9.56973698385415,"cooking",1
10808,"black","blue",27.748355434104,32.2223886777231,20.2934826930259,"comedy",3
10809,"black","blue",30.6539566053853,51.2144686342522,13.5796971809707,"debate",16
10810,"grey","blue",24.6577111293945,29.1247886393109,11.4358595257646,"art",3
10811,"black","blue",28.1539259863054,36.8474574792381,17.5389345131688,"debate",2
10812,"brown","blue",26.0788682752509,26.3937317474001,18.5963131460639,"comedy",2
10813,"grey","grey",30.6931893899014,30.0289468361189,18.3744892672173,"trivia",7
10814,"black","blue",27.3770425473034,45.3809183434588,15.1682749454531,"comedy",2
10815,"black","blue",30.8016484795915,22.4233133461696,9.8851579630647,"art",3
10816,"grey","grey",27.097694542267,50.0549800357928,15.5591490568241,"yoga",1
10817,"grey","blue",23.4702270542402,21.4973182102285,10.3356638887828,"cooking",2
10818,"black","blue",25.0883885575034,23.810543852262,11.523685748838,"karaoke",0
10819,"black","blue",22.7492377498321,38.9185898896012,12.7873464438005,"comedy",1
10820,"grey","blue",23.9233883996083,36.2960878341486,18.0315189972341,"art",4
10821,"black","blue",29.2519607531897,37.0836019282022,11.7078525138499,"art",0
10822,"brown","blue",29.4654413374225,28.0530446627411,8.93976725772396,"yoga",0
10823,"grey","blue",25.8375681574994,31.8838083588758,14.9838092156371,"cooking",2
10824,"black","blue",25.7224964281724,24.9013000092353,15.4844172922087,"cooking",3
10825,"black","blue",25.3868030746238,31.826248236315,18.7016989928014,"trivia",0
10826,"grey","grey",30.7302639823589,33.9572578074107,12.4026103838466,"cooking",2
10827,"grey","blue",26.3189008792456,41.5333993625147,13.8091637577337,"cooking",0
10828,"grey","blue",26.0686598619614,39.0396854996102,14.4398594992762,"cooking",1
10829,"black","blue",23.2029761492916,38.779132537771,17.2082752075004,"art",3
10830,"black","blue",25.6237725161076,32.1052521872918,12.9326390987275,"art",2
10831,"brown","grey",31.8933611784769,41.8619278424556,17.2878630631639,"cooking",5
10832,"grey","blue",30.403446698211,36.3273772748592,19.248496402119,"art",1
10833,"black","blue",31.1662946234676,39.444725131131,16.6567393621972,"karaoke",0
10834,"grey","grey",25.9868397739407,32.8083908596371,16.9703239153828,"trivia",2
10835,"grey","grey",30.7628610559638,40.3441489885187,22.7495245818665,"cooking",2
10836,"grey","blue",25.0361505677325,40.3450182144663,16.5104583392699,"art",3
10837,"grey","blue",30.1151510838927,32.2906687025762,17.1804002674936,"comedy",2
10838,"black","grey",22.3205312025306,29.4084840227802,9.01498398199303,"karaoke",1
10839,"black","blue",24.0468610570174,37.1129549232194,18.0224447505643,"yoga",1
10840,"black","blue",28.7985723343946,35.8705943882421,17.5236751031076,"comedy",5
10841,"black","blue",28.8828072603951,41.7876574450192,17.6218671557221,"cooking",0
10842,"black","blue",33.4170927370899,36.6032390036391,16.7484676963773,"trivia",8
10843,"black","grey",32.8574514294788,46.21832981258,20.5654159533248,"cooking",2
10844,"grey","blue",30.2492450186103,33.5988564417193,18.9195044075008,"trivia",1
10845,"black","blue",27.7798137286884,32.5547671786916,20.5001174682814,"comedy",1
10846,"black","grey",30.4737289639351,45.3044284855393,19.5649382169952,"comedy",4
10847,"grey","blue",28.4985507594406,35.6447375017608,19.312527627055,"karaoke",2
10848,"black","blue",24.2176727921524,47.0133983873219,11.9001691562771,"karaoke",3
10849,"grey","blue",25.1599619821721,27.8724895829418,8.11091629102587,"comedy",3
10850,"black","blue",29.4670446187535,39.1516089262433,13.350792403776,"trivia",8
10851,"brown","blue",24.5870909626594,21.8414804816822,14.6738652058326,"art",2
10852,"black","blue",25.6046148144945,36.6251711369601,20.1916889292093,"cooking",3
10853,"grey","blue",29.8009368682072,20.5265063423897,9.44728043312876,"karaoke",1
10854,"brown","blue",25.0367041421123,41.3480304943776,16.780929506518,"trivia",0
10855,"black","blue",29.8360849684406,35.1384599040131,11.0498261962939,"cooking",0
10856,"grey","grey",29.9440897338068,38.408814180561,18.2115914141544,"trivia",1
10857,"black","blue",22.9430274800405,50.2976253472827,12.8579023330056,"cooking",1
10858,"black","blue",28.8041907261459,38.4304497073059,17.0168373931825,"karaoke",0
10859,"black","blue",27.4507316301156,49.8483247608645,18.3532864800007,"trivia",5
10860,"grey","blue",25.674786780745,31.7450902551589,13.311297283032,"yoga",1
10861,"grey","blue",31.3794293386241,35.0823185505945,18.1131425159622,"art",1
10862,"black","grey",25.4196585981996,39.1969355870641,12.8684238697184,"art",2
10863,"black","blue",26.10926625586,50.9631795250198,16.6374453671265,"karaoke",2
10864,"black","blue",22.7267342550843,35.0894560566851,11.7745428539053,"debate",4
10865,"grey","blue",26.5564460197586,29.2306507411423,13.3438132041853,"comedy",1
10866,"black","grey",26.5947439129237,38.5455091052681,10.4408015702678,"art",2
10867,"black","blue",31.8033829031052,42.7045333632358,19.805328406526,"debate",2
10868,"brown","blue",31.1569687506826,27.9279495107298,13.9379397589484,"comedy",1
10869,"grey","blue",27.7403723969633,18.8604008107931,9.85755963973404,"karaoke",2
